 -2.363860048E-02 6.185984239E-04
 -2.343256958E-02 -4.317380080E-04
 -2.297510952E-02 -1.340126968E-03
 -2.181657217E-02 -2.668935806E-03
 -1.920484938E-02 -4.083024338E-03
 -1.614676043E-02 -4.855929408E-03
 -1.306719333E-02 -5.087591242E-03
 -1.021738164E-02 -4.909484647E-03
 -7.734851912E-03 -4.453644156E-03
 -5.671523511E-03 -3.835839219E-03
 -4.022010136E-03 -3.147753654E-03
 -2.747999970E-03 -2.456312301E-03
 -1.795823802E-03 -1.806733664E-03
 -1.107960008E-03 -1.226985944E-03
 -6.297818618E-04 -7.322774618E-04
 -3.129528777E-04 -3.289848682E-04
 -1.166511720E-04 -1.778713340E-05
 -7.472958259E-06 2.039473766E-04
 4.136379357E-05 3.404383315E-04
 5.109187987E-05 3.962152987E-04
 3.862262747E-05 3.752598714E-04
 1.817960947E-05 2.804269607E-04
 2.842191634E-06 1.128081785E-04
 0.000000000E+00 0.000000000E+00
 0.000000000E+00 0.000000000E+00
 -1.240673737E-05 5.565151805E-04
 -2.257329470E-04 1.729505719E-03
 -6.758534582E-04 2.945453860E-03
 -1.338221715E-03 4.170194734E-03
 -2.202128991E-03 5.371494219E-03
 -3.258674406E-03 6.518541370E-03
 -4.496054258E-03 7.582528982E-03
 -5.899508949E-03 8.537150919E-03
 -7.453029510E-03 9.359182790E-03
 -9.146122262E-03 1.002899092E-02
 -1.253235433E-02 1.110167615E-02
 -1.749553159E-02 1.099230070E-02
 -2.161511593E-02 9.926088154E-03
 -2.479313128E-02 8.313841186E-03
 -2.705374360E-02 6.451155059E-03
 -2.849439532E-02 4.537755623E-03
 -2.924645506E-02 2.699822420E-03
 -2.944667451E-02 1.010580687E-03
 -2.922421135E-02 -4.933981691E-04
 -2.869801410E-02 -1.800432918E-03
 -2.736770548E-02 -3.681842703E-03
 -2.436817437E-02 -5.707415752E-03
 -2.081421576E-02 -6.871399004E-03
 -1.718255505E-02 -7.296410389E-03
 -1.376508456E-02 -7.150480058E-03
 -1.073007938E-02 -6.605729461E-03
 -8.150957525E-03 -5.815724377E-03
 -6.035441533E-03 -4.904540256E-03
 -4.351574928E-03 -3.964942414E-03
 -3.047088161E-03 -3.061524825E-03
 -2.062540967E-03 -2.236020984E-03
 -1.339340466E-03 -1.512914896E-03
 -8.241307223E-04 -9.044620674E-04
 -4.706725595E-04 -4.149164306E-04
 -2.401726524E-04 -4.370063834E-05
 -1.007571918E-04 2.120997233E-04
 -2.648204645E-05 3.559859178E-04
 3.886544619E-06 3.907488135E-04
 8.399640137E-06 3.176075697E-04
 2.921279702E-06 1.352606923E-04
 0.000000000E+00 0.000000000E+00
 0.000000000E+00 0.000000000E+00
 -1.810135473E-05 9.549591923E-04
 -3.144969232E-04 2.880602377E-03
 -9.323818958E-04 4.784835037E-03
 -1.830890658E-03 6.627792027E-03
 -2.988767810E-03 8.373127319E-03
 -4.387990572E-03 9.987129830E-03
 -6.007351447E-03 1.143914554E-02
 -7.822652347E-03 1.270192955E-02
 -9.809282608E-03 1.375210565E-02
 -1.195057295E-02 1.457064785E-02
 -1.607879810E-02 1.574882679E-02
 -2.196557261E-02 1.538876817E-02
 -2.682109363E-02 1.382697932E-02
 -3.056740016E-02 1.158430241E-02
 -3.324621916E-02 9.031863883E-03
 -3.497302905E-02 6.420892198E-03
 -3.589753807E-02 3.911715467E-03
 -3.617438301E-02 1.598795061E-03
 -3.595000878E-02 -4.694366653E-04
 -3.536033258E-02 -2.276181011E-03
 -3.386161104E-02 -4.838116467E-03
 -3.046963736E-02 -7.627492305E-03
 -2.639433183E-02 -9.309004992E-03
 -2.216514014E-02 -1.002471987E-02
 -1.811790280E-02 -9.977889247E-03
 -1.445612032E-02 -9.381783195E-03
 -1.127954293E-02 -8.430582471E-03
 -8.613497950E-03 -7.284736726E-03
 -6.436059717E-03 -6.067208014E-03
 -4.699210171E-03 -4.866345320E-03
 -3.343561431E-03 -3.741687629E-03
 -2.307852497E-03 -2.730489243E-03
 -1.534433686E-03 -1.853940776E-03
 -9.719856898E-04 -1.122337882E-03
 -5.764040397E-04 -5.392953753E-04
 -3.106243385E-04 -1.049344064E-04
 -1.438074833E-04 1.816560543E-04
 -5.010813766E-05 3.206708352E-04
 -7.372446817E-06 3.103215713E-04
 2.919734925E-06 1.454982994E-04
 0.000000000E+00 0.000000000E+00
 0.000000000E+00 0.000000000E+00
 -2.557936932E-05 1.516737160E-03
 -4.264021409E-04 4.486876540E-03
 -1.252629911E-03 7.325152401E-03
 -2.441130811E-03 9.987468831E-03
 -3.956272732E-03 1.243568305E-02
 -5.767946597E-03 1.463598013E-02
 -7.843033411E-03 1.655906066E-02
 -1.014579460E-02 1.818014868E-02
 -1.264140662E-02 1.947921328E-02
 -1.530578546E-02 2.044131048E-02
 -2.026405931E-02 2.166873589E-02
 -2.717030793E-02 2.093747444E-02
 -3.285345063E-02 1.874408685E-02
 -3.725317493E-02 1.572714560E-02
 -4.042642191E-02 1.233730279E-02
 -4.250444099E-02 8.880376816E-03
 -4.365368187E-02 5.553742871E-03
 -4.404580593E-02 2.475971822E-03
 -4.384451732E-02 -2.901718835E-04
 -4.320354015E-02 -2.720850287E-03
 -4.154623300E-02 -6.116523407E-03
 -3.775928542E-02 -9.855130687E-03
 -3.313212097E-02 -1.221529022E-02
 -2.824892662E-02 -1.335249934E-02
 -2.349420078E-02 -1.350150630E-02
 -1.911253110E-02 -1.291601732E-02
 -1.523609180E-02 -1.183273830E-02
 -1.191326044E-02 -1.045204420E-02
 -9.136752225E-03 -8.931723423E-03
 -6.866255775E-03 -7.388786878E-03
 -5.044958089E-03 -5.905321334E-03
 -3.610584186E-03 -4.535794258E-03
 -2.502212534E-03 -3.314136760E-03
 -1.663985197E-03 -2.260094509E-03
 -1.046710648E-03 -1.384316478E-03
 -6.081598694E-04 -6.925305352E-04
 -3.124515351E-04 -1.886792161E-04
 -1.288469794E-04 1.226900204E-04
 -3.075114000E-05 2.346987894E-04
 2.875158089E-06 1.362949406E-04
 0.000000000E+00 0.000000000E+00
 0.000000000E+00 0.000000000E+00
 -3.534542338E-05 2.289918019E-03
 -5.666148500E-04 6.676206365E-03
 -1.649890910E-03 1.075458713E-02
 -3.192237811E-03 1.448104065E-02
 -5.138754845E-03 1.782052778E-02
 -7.443717681E-03 2.074451745E-02
 -1.005913131E-02 2.323052660E-02
 -1.293543261E-02 2.526170574E-02
 -1.602594741E-02 2.682665177E-02
 -1.929781958E-02 2.791939862E-02
 -2.518006042E-02 2.912427485E-02
 -3.321015835E-02 2.788879350E-02
 -3.982992843E-02 2.491614968E-02
 -4.499105737E-02 2.096744999E-02
 -4.876028746E-02 1.657545753E-02
 -5.128014460E-02 1.210319903E-02
 -5.273031816E-02 7.788407151E-03
 -5.329738930E-02 3.777301405E-03
 -5.316153541E-02 1.504240499E-04
 -5.249483138E-02 -3.058417933E-03
 -5.070383102E-02 -7.473845500E-03
 -4.653380066E-02 -1.238932461E-02
 -4.133053496E-02 -1.563435048E-02
 -3.573461995E-02 -1.736820862E-02
 -3.018459678E-02 -1.785020903E-02
 -2.497326583E-02 -1.737141050E-02
 -2.027272806E-02 -1.621133089E-02
 -1.616150513E-02 -1.461326424E-02
 -1.265292987E-02 -1.277443301E-02
 -9.719195776E-03 -1.084589958E-02
 -7.309643086E-03 -8.937943727E-03
 -5.363521166E-03 -7.127554156E-03
 -3.818372265E-03 -5.466427188E-03
 -2.614897443E-03 -3.988143057E-03
 -1.699484070E-03 -2.714432310E-03
 -1.025074860E-03 -1.660224400E-03
 -5.508603062E-04 -8.377145859E-04
 -2.410402085E-04 -2.594523248E-04
 -6.425296306E-05 5.933906505E-05
 2.877952738E-06 9.834604862E-05
 0.000000000E+00 0.000000000E+00
 0.000000000E+00 0.000000000E+00
 -4.778680886E-05 3.333097091E-03
 -7.390581886E-04 9.602699429E-03
 -2.134210430E-03 1.529753022E-02
 -4.101603758E-03 2.038201503E-02
 -6.561452057E-03 2.483313903E-02
 -9.448364377E-03 2.863655426E-02
 -1.269634720E-02 3.178528324E-02
 -1.623969525E-02 3.427856416E-02
 -2.001821995E-02 3.612111881E-02
 -2.398901060E-02 3.732281551E-02
 -3.088966385E-02 3.841895238E-02
 -4.015079886E-02 3.654136881E-02
 -4.783169925E-02 3.263764828E-02
 -5.388637632E-02 2.759189717E-02
 -5.838289484E-02 2.201946266E-02
 -6.146753207E-02 1.634250581E-02
 -6.332723051E-02 1.084266230E-02
 -6.415937096E-02 5.698382854E-03
 -6.415841728E-02 1.012749621E-03
 -6.351439655E-02 -3.166117938E-03
 -6.164199114E-02 -8.828475140E-03
 -5.713241175E-02 -1.519992203E-02
 -5.135197192E-02 -1.959345303E-02
 -4.499671981E-02 -2.215775661E-02
 -3.856407478E-02 -2.316532284E-02
 -3.240293264E-02 -2.293794230E-02
 -2.673434280E-02 -2.179582603E-02
 -2.167595178E-02 -2.002669312E-02
 -1.726981252E-02 -1.787125319E-02
 -1.350738388E-02 -1.552025694E-02
 -1.034960244E-02 -1.311851572E-02
 -7.741401903E-03 -1.077205222E-02
 -5.621830933E-03 -8.556515910E-03
 -3.930384293E-03 -6.525264122E-03
 -2.610591473E-03 -4.716562573E-03
 -1.611687243E-03 -3.159776330E-03
 -8.886332507E-04 -1.880397438E-03
 -4.008527612E-04 -9.040191653E-04
 -1.120989036E-04 -2.593409736E-04
 2.981710168E-06 1.882959259E-05
 0.000000000E+00 0.000000000E+00
 0.000000000E+00 0.000000000E+00
 -6.300912355E-05 4.713048227E-03
 -9.449479403E-04 1.344128605E-02
 -2.708378248E-03 2.120671980E-02
 -5.173256621E-03 2.799593285E-02
 -8.229026571E-03 3.381201997E-02
 -1.178670395E-02 3.866849095E-02
 -1.575950906E-02 4.258662835E-02
 -2.006364986E-02 4.559321702E-02
 -2.462409995E-02 4.771920666E-02
 -2.938626334E-02 4.899934307E-02
 -3.739086539E-02 4.988998920E-02
 -4.798378050E-02 4.724079370E-02
 -5.686158687E-02 4.226179793E-02
 -6.396609545E-02 3.595610335E-02
 -6.935488433E-02 2.901911363E-02
 -7.316723466E-02 2.193292603E-02
 -7.558812946E-02 1.502667740E-02
 -7.681865245E-02 8.516541682E-03
 -7.706278563E-02 2.534423256E-03
 -7.652632147E-02 -2.851441503E-03
 -7.466930896E-02 -1.003807317E-02
 -6.991857290E-02 -1.820402965E-02
 -6.360751390E-02 -2.408034168E-02
 -5.648104101E-02 -2.778470889E-02
 -4.909780249E-02 -2.958538942E-02
 -4.187018052E-02 -2.982307412E-02
 -3.507819027E-02 -2.885258943E-02
 -2.888954617E-02 -2.700492367E-02
 -2.338553593E-02 -2.456685901E-02
 -1.858656853E-02 -2.177406289E-02
 -1.447325386E-02 -1.881245524E-02
 -1.100296434E-02 -1.582454517E-02
 -8.121657185E-03 -1.291757915E-02
 -5.771872588E-03 -1.017227955E-02
 -3.897644114E-03 -7.650950458E-03
 -2.447084291E-03 -5.404709838E-03
 -1.372900326E-03 -3.479799721E-03
 -6.310023018E-04 -1.922592055E-03
 -1.810184622E-04 -7.834769785E-04
 3.153208354E-06 -1.205672525E-04
 0.000000000E+00 0.000000000E+00
 0.000000000E+00 0.000000000E+00
 -7.921442011E-05 6.498381030E-03
 -1.180944848E-03 1.837192848E-02
 -3.365135752E-03 2.873862535E-02
 -6.391470321E-03 3.762799501E-02
 -1.011358947E-02 4.509041831E-02
 -1.441673469E-02 5.118741095E-02
 -1.919218525E-02 5.598643050E-02
 -2.433774062E-02 5.955689773E-02
 -2.976318449E-02 6.196799129E-02
 -3.540077806E-02 6.328915060E-02
 -4.457114264E-02 6.387530267E-02
 -5.657488480E-02 6.035936251E-02
 -6.678711623E-02 5.418948084E-02
 -7.511623949E-02 4.648077115E-02
 -8.159554750E-02 3.800358251E-02
 -8.634360880E-02 2.929907851E-02
 -8.953070641E-02 2.074727602E-02
 -9.135103226E-02 1.260823198E-02
 -9.201023728E-02 5.050940439E-03
 -9.172392637E-02 -1.827809843E-03
 -9.004656971E-02 -1.086863875E-02
 -8.523567021E-02 -2.122753114E-02
 -7.852076739E-02 -2.900258638E-02
 -7.067845017E-02 -3.425196186E-02
 -6.232576445E-02 -3.721338138E-02
 -5.394367129E-02 -3.822654486E-02
 -4.588085040E-02 -3.766829520E-02
 -3.836705163E-02 -3.590673581E-02
 -3.153591603E-02 -3.327426314E-02
 -2.544919029E-02 -3.005485982E-02
 -2.011881024E-02 -2.648205496E-02
 -1.552479435E-02 -2.274292707E-02
 -1.162894815E-02 -1.898557507E-02
 -8.384503424E-03 -1.532780845E-02
 -5.742513575E-03 -1.186601073E-02
 -3.655500477E-03 -8.683452383E-03
 -2.078362741E-03 -5.857668817E-03
 -9.668300045E-04 -3.466884838E-03
 -2.790175495E-04 -1.595321344E-03
 6.831336123E-06 -3.400087298E-04
 0.000000000E+00 0.000000000E+00
 0.000000000E+00 0.000000000E+00
 -1.288200292E-04 8.795274422E-03
 -1.503955456E-03 2.461032011E-02
 -4.153225571E-03 3.815393895E-02
 -7.776041981E-03 4.956239834E-02
 -1.219217479E-02 5.896598473E-02
 -1.726308651E-02 6.649815291E-02
 -2.286115289E-02 7.229319960E-02
 -2.887011878E-02 7.647956163E-02
 -3.518997505E-02 7.917389274E-02
 -4.174672440E-02 8.048053831E-02
 -5.211817473E-02 8.062993735E-02
 -6.558845937E-02 7.623568177E-02
 -7.726468891E-02 6.883539259E-02
 -8.699870855E-02 5.964779481E-02
 -9.478984028E-02 4.950626940E-02
 -1.007218510E-01 3.900575265E-02
 -1.049346998E-01 2.857781574E-02
 -1.076013371E-01 1.853151619E-02
 -1.089184135E-01 9.081562050E-03
 -1.091040969E-01 3.678928479E-04
 -1.078628674E-01 -1.092114206E-02
 -1.033022404E-01 -2.391141281E-02
 -9.643796086E-02 -3.408646956E-02
 -8.804961294E-02 -4.140610993E-02
 -7.880286872E-02 -4.603812471E-02
 -6.924758852E-02 -4.828850552E-02
 -5.980849266E-02 -4.853125289E-02
 -5.078988522E-02 -4.715537652E-02
 -4.239271581E-02 -4.453005642E-02
 -3.473596647E-02 -4.098539799E-02
 -2.787841484E-02 -3.680523857E-02
 -2.183720469E-02 -3.222788498E-02
 -1.660311595E-02 -2.745188959E-02
 -1.215181872E-02 -2.264404669E-02
 -8.451783098E-03 -1.794853248E-02
 -5.469051190E-03 -1.349615026E-02
 -3.168489784E-03 -9.412673302E-03
 -1.511642942E-03 -5.826222245E-03
 -4.598755040E-04 -2.872813260E-03
 -2.241328730E-06 -7.039567572E-04
 0.000000000E+00 0.000000000E+00
 0.000000000E+00 0.000000000E+00
 -2.495421541E-05 1.063090656E-02
 -1.464144560E-03 2.956068143E-02
 -4.385292530E-03 4.561968893E-02
 -8.413657546E-03 5.902434140E-02
 -1.334416866E-02 6.997880340E-02
 -1.900791191E-02 7.868153602E-02
 -2.525380068E-02 8.532309532E-02
 -3.195313364E-02 9.008184820E-02
 -3.899566829E-02 9.311909229E-02
 -4.627247900E-02 9.457671642E-02
 -5.772124976E-02 9.475255758E-02
 -7.230083644E-02 8.990466595E-02
 -8.520652354E-02 8.178033680E-02
 -9.620015323E-02 7.163992524E-02
 -1.052483469E-01 6.034153327E-02
 -1.123953164E-01 4.850738868E-02
 -1.177426428E-01 3.660356253E-02
 -1.214303672E-01 2.497956343E-02
 -1.236289367E-01 1.389352232E-02
 -1.245529875E-01 3.534164978E-03
 -1.241732836E-01 -9.904826991E-03
 -1.204165369E-01 -2.540777065E-02
 -1.139569134E-01 -3.807156160E-02
 -1.055577919E-01 -4.770482704E-02
 -9.589807689E-02 -5.436938256E-02
 -8.556957543E-02 -5.829473212E-02
 -7.505620271E-02 -5.980810151E-02
 -6.473008543E-02 -5.927891284E-02
 -5.486118048E-02 -5.707898363E-02
 -4.563429579E-02 -5.355807021E-02
 -3.716783226E-02 -4.903143272E-02
 -2.953201719E-02 -4.377684742E-02
 -2.276405878E-02 -3.803764656E-02
 -1.688051224E-02 -3.202969581E-02
 -1.188608445E-02 -2.595034242E-02
 -7.778943051E-03 -1.998796500E-02
 -4.551791120E-03 -1.433166303E-02
 -2.187925158E-03 -9.179360233E-03
 -6.655756151E-04 -4.743577912E-03
 -1.052190370E-07 -1.257927041E-03
 0.000000000E+00 0.000000000E+00
 0.000000000E+00 0.000000000E+00
 -9.965735808E-05 1.157093514E-02
 -1.631994033E-03 3.230040893E-02
 -4.680098034E-03 4.990541190E-02
 -8.886849508E-03 6.459030509E-02
 -1.405050326E-02 7.658636570E-02
 -2.000019699E-02 8.612187207E-02
 -2.657954209E-02 9.341482073E-02
 -3.365568444E-02 9.866853803E-02
 -4.111448675E-02 1.020672619E-01
 -4.883336648E-02 1.037743017E-01
 -6.083675846E-02 1.040693969E-01
 -7.612691820E-02 9.926345199E-02
 -8.988241851E-02 9.101060033E-02
 -1.018301025E-01 8.054345846E-02
 -1.119073331E-01 6.871923804E-02
 -1.201254800E-01 5.616493896E-02
 -1.265492141E-01 4.336011037E-02
 -1.312810779E-01 3.067666106E-02
 -1.344548911E-01 1.839998178E-02
 -1.362477839E-01 6.743875332E-03
